,index,Adj Close
212,FCX,5.803012446659367
213,GPS,21.493966451505337
214,GRMN,29.79548561282274
215,IT,88.2300005656917
216,GD,125.79569318817883
217,GE,25.565986540259384
218,GIS,49.943873056551304
219,GM,27.77869703711533
220,GPC,75.89253104605326
221,GILD,88.51565570366091
222,GPN,63.51437452362805
223,GS,164.09002387814405
224,GWW,180.74009071908347
225,HAL,31.4514387642465
226,HBI,26.988423696378383
227,HOG,39.258552179103944
228,HIG,39.38589412410085
229,HAS,63.568000886498425
230,HCA,65.4610170503942
231,HCP,27.473416026045637
232,HP,42.74490784435737
233,HSIC,59.925490402593844
234,HSY,79.76546757395674
235,HES,43.100645763118095
236,HPE,7.602621113381734
237,HLT,40.6936689237269
238,HFC,35.40595943171804
239,HOLX,37.46975624270556
240,HD,118.39230197813453
241,HON,89.51659430527106
242,HRL,35.98695950391816
243,HST,12.641051827407464
244,HPQ,9.967340283277558
245,HUM,167.3006993735709
246,HBAN,9.265087872016721
247,HII,121.10438053782393
248,IDXX,69.57390259533393
249,INFO,28.885853558051878
250,ITW,82.00684114781822
251,ILMN,177.180244259718
252,IR,49.83988896811881
253,INTC,30.033916426867975
254,ICE,47.827361595339895
255,IBM,114.63046692638862
256,INCY,98.02414610327745
257,IP,32.41170925047339
258,IPG,20.174345156041586
259,IFF,109.2370804577339
260,INTU,92.28354198176686
261,ISRG,179.93130083781918
262,IVZ,26.35214703257491
263,IPGP,86.08048732106279
264,IQV,66.41170725008337
265,IRM,16.41463456502775
266,JKHY,74.51032312904915
267,JEC,39.76444932891101
268,JBHT,69.06963450734209
269,JEF,15.77501052763404
270,SJM,111.79854862864424
271,JNJ,92.00910875273914
272,JCI,26.798570260768983
273,JPM,56.64201150289396
274,JNPR,25.536919570550687
275,KSU,69.08961477512267
276,K,63.827235989454316
277,KEY,11.301918518252489
278,KEYS,26.880731629162298
279,KMB,111.4916056191049
280,KIM,20.861536119042373
281,KMI,13.630580646235769
282,KLAC,61.0380263910061
283,KSS,40.290154805997524
284,KHC,63.92537503126191
285,KR,37.95237006210699
286,LB,78.32101849811833
287,LHX,
288,LH,119.0548774905321
289,LRCX,70.74197992464391
290,LW,
291,LEG,37.371154599073456
292,LEN,44.962000497957554
293,LLY,76.04587368848847
294,LNC,43.35360447953387
295,LIN,94.46786815364186
296,LKQ,27.937560942114853
297,LMT,196.4811241335985
298,L,36.16025217568002
299,LOW,69.15259570610232
300,LYB,72.83407509036181
301,MTB,108.07262085705268
302,MAC,65.60200556313119
303,M,31.367374466686712
304,MRO,11.420519282178182
305,MPC,43.42672310805902
306,MKTX,104.91628600329888
307,MAR,62.157302577321126
308,MMC,50.03322322194169
309,MLM,131.23141088718322
310,MAS,26.27813181063024
311,MA,91.50672838164539
312,MKC,79.43143574784442
313,MXIM,31.837993203139888
314,MCD,107.08746877530726
315,MCK,177.81810704673208
316,MDT,70.50619004412395
317,MRK,46.89219172407941
318,MET,36.255388027284205
319,MTD,326.80024309856134
320,MGM,20.421416445476254
321,MCHP,41.88398230948099
322,MU,13.351951180434808
323,MSFT,50.14318633661038
324,MAA,79.23621126500572
325,MHK,181.7648776915015
326,TAP,84.81463455572361
327,MDLZ,40.12076242958627
328,MNST,49.0504065722954
329,MCO,90.87674266536061
330,MS,28.04503743241473
331,MOS,25.441607312458316
332,MSI,62.19935077574195
333,MSCI,66.63302389005335
334,MYL,52.37878045803163
335,NDAQ,53.66972472028034
336,NOV,31.73699695308034
337,NKTR,15.394878108326981
338,NTAP,23.889611686148296
339,NFLX,113.95195100365615
340,NWL,37.82183391291921
341,NEM,17.107004979761637
342,NWSA,12.454866990810487
343,NWS,12.853347638758217
344,NEE,93.04082637879907
345,NLSN,39.61942542471537
346,NKE,59.81063061225705
347,NI,17.632518582227753
348,NBL,29.95056938543552
349,JWN,45.39945593112853
350,NSC,75.2163453451017
351,NTRS,63.94444935496261
352,NOC,176.76225169112044
353,NCLH,54.91512196238448
354,NRG,10.131488078978004
355,NUE,34.913286674313426
356,NVDA,30.66214207905095
357,ORLY,249.31512227872523
358,OXY,56.41161160352753
359,OMC,65.76889093910775
360,OKE,18.967568025356385
361,ORCL,34.354525310237236
362,PCAR,41.57128645734089
363,PKG,54.83772147574076
364,PH,88.96989050144103
365,PAYX,45.42469331694812
366,PYPL,34.42500012095382
367,PNR,30.425071437184403
368,PBCT,13.508901037820955
369,PEP,88.6285997716392
370,PKI,49.80170375544851
371,PRGO,141.1485878548971
372,PFE,27.950881911487116
373,PM,73.75004075213177
374,PSX,72.83040079256384
375,PNW,56.62178765273676
376,PXD,124.60691293855993
377,PNC,83.41998123541111
378,PPG,92.22367077338987
379,PPL,28.424819341519985
380,PFG,38.18907500476372
381,PG,69.42157391804021
382,PGR,27.66375197433844
383,PLD,36.911617744259715
384,PRU,68.96709591004907
385,PEG,34.09726240576767
386,PSA,217.9538767744855
387,PHM,16.392451867824647
388,PVH,73.6739302844536
389,QRVO,48.462438815977514
390,PWR,19.563717493196812
391,QCOM,42.240239678359615
392,DGX,63.06282034152892
393,RL,102.83957392994951
394,RJF,51.12712776370165
395,RTN,115.33008817347084
396,O,44.37825998445837
397,REG,60.60730334026058
398,REGN,510.81316915372526
399,RF,8.301343615462141
400,RSG,40.36897268527892
401,RMD,51.77408404466583
402,RHI,42.76026088435476
403,ROK,91.68821902391387
404,ROL,16.57689464383009
405,ROP,176.80558069740854
406,ROST,51.91078306988972
407,RCL,85.45856643304592
408,CRM,75.6402444606874
409,SBAC,101.47682897056022
410,SLB,61.288762534536964
411,STX,26.48961016026939
412,SEE,40.44535883461557
413,SRE,83.86111896794017
414,SHW,247.97452638207412
415,SPG,162.86494892399486
416,SWKS,70.23330995513172
417,SLG,96.4074619572337
418,SNA,155.11682091689693
419,SO,39.33693992800829
420,LUV,41.187275770233896
421,SPGI,88.22981746022295
422,SWK,96.03985297970655
423,SBUX,55.70508435877358
424,STT,58.389215888046635
425,SYK,88.72603495528058
426,STI,36.95859322896818
427,SIVB,113.59414579810166
428,SYMC,15.338472994362435
429,SYF,27.88873007239365
430,SNPS,44.261219489865184
431,SYY,36.87876910698123
432,TMUS,38.32878047663991
433,TROW,63.36124122433546
434,TTWO,34.574390132252766
435,TPR,28.699939216055522
436,TGT,63.66889041807593
437,TEL,57.07791723856112
438,FTI,25.170758549760027
439,TFX,128.56899335907727
440,TXN,49.39463741023366
441,TXT,39.674638515565455
442,TMO,134.7283617345298
443,TIF,65.96336160055021
444,TWTR,21.497073057221204
445,TJX,33.13529963609649
446,TMK,54.50903152837986
447,TSS,48.349826533619954
448,TSCO,81.28411828017816
449,TDG,190.2307917897294
450,TRV,101.03561419975466
451,TRIP,79.1807319827196
452,TSN,49.55296334987733
453,UDR,32.28690896383146
454,ULTA,180.64853612388052
455,USB,37.99265624255669
456,UAA,39.34719522987924
457,UA,78.5827501296997
458,UNP,70.08150296094941
459,UAL,53.959268151260005
460,UNH,109.14210770769817
461,UPS,85.76892220101705
462,URI,65.2826833027165
463,UTX,84.65882110595703
464,UHS,114.24513021329554
465,UNM,29.564868089629382
466,VFC,51.94387082355778
467,VLO,60.49428502524771
468,VAR,68.69915492360185
469,VTR,45.867891451207605
470,VRSN,83.66975626131384
471,VRSK,74.287296760373
472,VZ,39.06777674977372
473,VRTX,113.05560972632432
474,VIAB,38.34275017715082
475,V,73.85615669808736
476,VNO,69.341274354516
477,VMC,
478,WAB,67.32313472468678
479,WMT,56.28000064012481
480,WBA,76.33903056819264
481,DIS,98.63874519162061
482,WM,48.710812731486996
483,WAT,128.97878042081507
484,WEC,45.436985201951934
485,WCG,77.64585374041302
486,WFC,47.07097876944193
487,WELL,54.96607496680283
488,WDC,49.50882116178187
489,WU,15.644317696734172
490,WRK,33.90084983081353
491,WY,24.86751198187107
492,WHR,129.95997433546114
493,WMB,19.010712297951304
494,WLTW,112.85186432629096
495,WYNN,59.20622253417969
496,XEL,32.147654370563785
497,XRX,23.109236554401676
498,XLNX,43.366660141363376
499,XYL,34.055516266241305
500,YUM,47.93733475847942
501,ZBH,
502,ZION,24.449251174926758
503,ZTS,44.60612097019103
504,ASML,84.26652824587939
505,BIDU,185.77560871403392
506,BMRN,94.34463407935166
507,CHKP,80.77170711610376
508,CTRP,47.00158533235876
509,JD,29.87719531175567
510,LBTYA,38.42439056024319
511,LBTYK,37.03463410168159
512,LULU,53.295853684588174
513,MELI,108.67865325183404
514,NTES,163.10776761683022
515,NXPI,80.08450801198076
516,SIRI,3.825506797650965
517,TSLA,218.30390297494284
518,WDAY,75.70000039077387
