,index,Adj Close
109,CB,124.6884341356231
110,CHD,42.93936855037038
111,CI,139.61586891732566
112,XEC,136.746406369093
113,CINF,69.0995016330626
114,CTAS,114.50154169594369
115,CSCO,27.90779578976515
116,C,56.085789378096415
117,CFG,33.59987612468441
118,CTXS,71.46251585425401
119,CLX,111.74983475847942
120,CME,108.43648901218322
121,CMS,38.54693631428044
122,KO,38.07441134569122
123,CTSH,54.80131093467154
124,CL,62.11970399065716
125,CMCSA,33.814560866937406
126,CMA,64.72154170710866
127,CAG,36.29539945648938
128,CXO,137.78628651688737
129,COP,47.768019699468844
130,ED,66.53502924849347
131,STZ,146.60857558831935
132,COO,175.82320087711986
133,CPRT,28.090487782548113
134,GLW,23.353114616580125
135,CTVA,
136,COST,150.27380557176542
137,COTY,17.165279900155415
138,CCI,78.19991563006145
139,CSX,37.69899126378501
140,CMI,131.26944825707412
141,CVS,74.7447509765625
142,DHI,27.66908585152975
143,DHR,78.17952877137719
144,DRI,68.59184172095323
145,DVA,64.46365840260576
146,DE,99.2599472418064
147,DAL,47.078159425316784
148,XRAY,56.94609023303521
149,DVN,45.85069395856159
150,FANG,103.16284384378572
151,DLR,90.89215608922447
152,DFS,67.55679805104326
153,DISCA,27.94097560789527
154,DISCK,27.247804874327123
155,DISH,59.645121690703604
156,DG,72.05625878310785
157,DLTR,80.56170635688596
158,D,67.69239472179878
159,DOV,58.992753656899055
160,DOW,
161,DTE,88.70234922083412
162,DUK,68.79534949325934
163,DRE,23.624914169311523
164,DD,77.44140550566883
165,DXC,51.09155329262338
166,ETFC,35.57133409453601
167,EMN,71.84667726842369
168,ETN,62.97006495405988
169,EBAY,29.786850673396412
170,ECL,116.0224527498571
171,EIX,64.68615341186523
172,EW,92.87341494676544
173,EA,79.81292687392816
174,EMR,53.20544219598538
175,ETR,64.22439193725586
176,EOG,101.80739481856183
177,EFX,114.2319505272842
178,EQIX,343.99396347418065
179,EQR,57.960714758896245
180,ESS,208.95635986328125
181,EL,76.22755711253096
182,EVRG,51.686535812005765
183,ES,50.23869537725681
184,RE,205.09173100169113
185,EXC,32.25836581718631
186,EXPE,115.49181272925401
187,EXPD,51.91843693430831
188,EXR,67.51190259979992
189,XOM,79.7503235979778
190,FFIV,142.59731683498475
191,FB,122.32268226437452
192,FAST,22.645534143215272
193,FRT,129.58892282625524
194,FDX,186.57691360101467
195,FIS,74.89283305842702
196,FITB,25.038636928651393
197,FE,27.610122448060572
198,FRC,75.00248625220323
199,FISV,53.71158525420398
200,FLT,147.8173173113567
201,FLIR,34.68582116103754
202,FLS,47.49671228920541
203,FMC,49.11929256160085
204,FL,67.4281260792802
205,F,10.763155634810285
206,FTNT,30.91731694849526
207,FTV,53.8057406355695
208,FBHS,53.066690584508386
209,FOXA,28.200125624493854
210,FOX,27.6956900619879
211,BEN,34.651803737733424
212,FCX,14.696256870176734
213,GPS,21.740691813026988
214,GRMN,44.13014425882479
215,IT,101.00073186362663
216,GD,167.54526129001525
217,GE,27.728134434397628
218,GIS,56.05404839864591
219,GM,32.62575735696932
220,GPC,90.48709032012195
221,GILD,67.52219837467845
222,GPN,73.59862034495283
223,GS,229.8800450766959
224,GWW,227.01384381550113
225,HAL,52.16389818889339
226,HBI,20.74746890184356
227,HOG,54.40715175721704
228,HIG,45.742839441066835
229,HAS,77.67236663074029
230,HCA,74.60391402826076
231,HCP,26.12294066824564
232,HP,70.08654078041634
233,HSIC,60.68837858990925
234,HSY,96.67105232797017
235,HES,57.54091225600824
236,HPE,12.746389133174246
237,HLT,54.992871261224515
238,HFC,29.0599592255383
239,HOLX,39.83390221944669
240,HD,127.23305064875905
241,HON,106.44425964355469
242,HRL,33.17045160619224
243,HST,16.519310834931165
244,HPQ,14.081520080566406
245,HUM,199.67893498118332
246,HBAN,12.167429226200754
247,HII,181.46402982386147
248,IDXX,118.84487784781108
249,INFO,36.51902426742926
250,ITW,117.5149608705102
251,ILMN,140.83243895740043
252,IR,73.35155691751619
253,INTC,34.19647147015827
254,ICE,55.36632342454864
255,IBM,151.18371247082223
256,INCY,108.62024372379955
257,IP,48.98163641952887
258,IPG,21.620077877509885
259,IFF,112.71689847620522
260,INTU,113.85885489859233
261,ISRG,216.09853716594418
262,IVZ,27.44803326304366
263,IPGP,100.47000010420636
264,IQV,76.75195089200648
265,IRM,23.51968109316942
266,JKHY,86.85988244777772
267,JEC,57.550483331447694
268,JBHT,95.5429799149676
269,JEF,22.391426551632765
270,SJM,121.51408107106279
271,JNJ,107.07436594148962
272,JCI,40.31682391282989
273,JPM,79.52300783482994
274,JNPR,26.48138734770984
275,KSU,81.9839321229516
276,K,66.81817645561404
277,KEY,16.98377827900212
278,KEYS,36.48512193633289
279,KMB,106.4839715725038
280,KIM,21.27456395219012
281,KMI,19.743657321464724
282,KLAC,74.91150330334175
283,KSS,42.12955391116259
284,KHC,78.27793921493902
285,KR,32.54143203177103
286,LB,57.235079416414585
287,LHX,
288,LH,129.90536554848276
289,LRCX,103.2983257014577
290,LW,34.98645689429306
291,LEG,44.748108561446024
292,LEN,42.92445903871118
293,LLY,68.78709076672065
294,LNC,63.46593866115663
295,LIN,112.58394957751763
296,LKQ,31.91536587040599
297,LMT,239.3259307116997
298,L,46.10890448965677
299,LOW,69.35105337747713
300,LYB,80.83559268858374
301,MTB,147.89560197039347
302,MAC,60.33952917703768
303,M,30.425797020516743
304,MRO,17.314394788044254
305,MPC,45.970950522073885
306,MKTX,157.42786388862424
307,MAR,80.88638473138576
308,MMC,64.646575369486
309,MLM,221.1721306777582
310,MAS,31.244815919457412
311,MA,104.21030016643245
312,MKC,88.36969533780726
313,MXIM,37.131182972977804
314,MCD,114.21534729003906
315,MCK,140.73405605409204
316,MDT,69.16749554145628
317,MRK,56.43971122183451
318,MET,44.884698169987374
319,MTD,421.55829155154345
320,MGM,27.946674951692906
321,MCHP,62.478183839379284
322,MU,21.671707385923803
323,MSFT,59.753787436136385
324,MAA,86.40703750238185
325,MHK,203.33634167182737
326,TAP,91.92075552591463
327,MDLZ,41.68353950686571
328,MNST,44.193658223966274
329,MCO,95.02366507925639
330,MS,40.68097370426829
331,MOS,29.36434071238448
332,MSI,78.76173903302448
333,MSCI,78.3826420481612
334,MYL,37.20878061434118
335,NDAQ,64.24175374100848
336,NOV,38.02791548938286
337,NKTR,12.598536607695788
338,NTAP,34.35639246498666
339,NFLX,129.3090249038324
340,NWL,42.293130921154486
341,NEM,31.90725433535692
342,NWSA,11.480893297893244
343,NWS,11.842765552241628
344,NEE,110.86033630371094
345,NLSN,37.275218405374666
346,NKE,50.72845496200934
347,NI,20.504981436380525
348,NBL,37.869464688184785
349,JWN,45.658540865270105
350,NSC,105.40436460913682
351,NTRS,83.27832663931498
352,NOC,225.6106667867521
353,NCLH,44.438780435701695
354,NRG,13.431007059609017
355,NUE,57.5793966898104
356,NVDA,101.61907103003526
357,ORLY,277.2180466070408
358,OXY,62.4686961290313
359,OMC,79.37287995873427
360,OKE,50.18326838423566
361,ORCL,37.77064793284347
362,PCAR,60.01204634875786
363,PKG,81.63402166599181
364,PH,137.31805457138432
365,PAYX,56.17881477169874
366,PYPL,40.27121967222632
367,PNR,37.24480121891673
368,PBCT,17.48622252301472
369,PEP,96.10008742169636
370,PKI,52.10753203601372
371,PRGO,79.01112589022009
372,PFE,29.430738030410396
373,PM,81.18694286811643
374,PSX,78.8449336726491
375,PNW,70.77645874023438
376,PXD,183.5521016935023
377,PNC,109.26452860018102
378,PPG,93.27503111304307
379,PPL,30.056441516411013
380,PFG,53.78817637373761
381,PG,77.8984121927401
382,PGR,32.94239397746761
383,PLD,48.21247156654916
384,PRU,96.62097242401867
385,PEG,39.63423845244617
386,PSA,198.84600532345655
387,PHM,18.52596357392102
388,PVH,95.09225128918159
389,QRVO,56.5785366151391
390,PWR,34.95635642074957
391,QCOM,58.36060770546518
392,DGX,86.36906228414396
393,RL,88.63979023258861
394,RJF,70.46364091082317
395,RTN,138.3860231725181
396,O,51.378252262022436
397,REG,62.749645512278484
398,REGN,367.99951246308115
399,RF,13.43572656119742
400,RSG,54.02576306971108
401,RMD,60.71933960333103
402,RHI,46.27435981936571
403,ROK,132.4801989299495
404,ROL,21.761123145498882
405,ROP,183.19880266887387
406,ROST,65.08294342785346
407,RCL,80.74939597525248
408,CRM,72.8026832022318
409,SBAC,103.14878007842273
410,SLB,77.99871454006288
411,STX,33.878663086309665
412,SEE,45.75453390726229
413,SRE,93.79600673768579
414,SHW,270.9432112530964
415,SPG,162.26520073123095
416,SWKS,76.5355479542802
417,SLG,99.18206191644435
418,SNA,165.503105349657
419,SO,43.0275622111995
420,LUV,48.96689540583913
421,SPGI,110.81892041462224
422,SWK,113.62974343648771
423,SBUX,54.65785859270794
424,STT,75.10342239752049
425,SYK,115.72842723567311
426,STI,51.83292295874619
427,SIVB,171.53487749797543
428,SYMC,24.28061517855016
429,SYF,34.45557459389291
430,SNPS,60.15829244474085
431,SYY,51.18735169201362
432,TMUS,58.12585365481493
433,TROW,69.76382185773151
434,TTWO,50.49902446095536
435,TPR,33.11326459558999
436,TGT,65.86084375148866
437,TEL,66.62547897711033
438,FTI,34.132557008324596
439,TFX,159.0411630025724
440,TXN,69.46547270984185
441,TXT,48.503931743342704
442,TMO,142.60156473299352
443,TIF,75.7438882967321
444,TWTR,17.494634163088914
445,TJX,36.63370727911228
446,TMK,72.11521651105183
447,TSS,50.131746896883335
448,TSCO,73.07869366901677
449,TDG,225.48884545302974
450,TRV,112.40513815530916
451,TRIP,49.43170714959866
452,TSN,58.837950357576695
453,UDR,32.328719208880166
454,ULTA,260.7560986774724
455,USB,48.287376962056975
456,UAA,29.98951214115794
457,UA,25.847073206087437
458,UNP,99.44924889541254
459,UAL,73.1629266506288
460,UNH,155.14207086330507
461,UPS,107.00916922964701
462,URI,109.93536618860756
463,UTX,103.98387406512005
464,UHS,110.53909729748237
465,UNM,41.95910300278082
466,VFC,47.02382799474204
467,VLO,61.01159463277677
468,VAR,79.03730699492664
469,VTR,53.920034175965846
470,VRSN,79.43829252661729
471,VRSK,81.88992607302782
472,VZ,46.13347830423495
473,VRTX,78.83951270871046
474,VIAB,35.245100812214176
475,V,78.67979766101372
476,VNO,77.4925083067359
477,VMC,
478,WAB,83.38825411912872
479,WMT,65.08473484690596
480,WBA,79.22429247600276
481,DIS,101.84794393399866
482,WM,66.46082603640673
483,WAT,138.55707382574315
484,WEC,53.40832463706412
485,WCG,140.59073099275915
486,WFC,51.3792694836128
487,WELL,57.84254325308451
488,WDC,64.79747548917445
489,WU,19.469774664902104
490,WRK,48.02925770457198
491,WY,27.949632272487733
492,WHR,166.39708430592606
493,WMB,26.620379285114566
494,WLTW,119.4587884298185
495,WYNN,88.45265886260242
496,XEL,37.29802089784204
497,XRX,23.731791426495807
498,XLNX,55.40846596694574
499,XYL,48.6168384086795
500,YUM,61.633381262058165
501,ZBH,105.49322621415301
502,ZION,40.998772039646056
503,ZTS,51.94872135069312
504,ASML,108.39831170803163
505,BIDU,170.69975727360423
506,BMRN,85.00097563208604
507,CHKP,88.44512139297113
508,CTRP,42.436097959192786
509,JD,26.65439024204161
510,LBTYA,32.399755710508764
511,LBTYK,31.27195116368736
512,LULU,66.20682935016912
513,MELI,165.96608827172255
514,NTES,224.51346569526487
515,NXPI,96.81475755645008
516,SIRI,4.466479894591541
517,TSLA,219.4639010545684
518,WDAY,74.63024344095369
