,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
128,CXO,66000.0,1317000.0,103000.0,128000.0,-18000.0,-5000.0,-61000.0,1530000.0,-2511000.0,-91000.0,-43000.0,-2602000.0,0.0,0.0,-232000.0,2000.0,1301000.0,0.0,229000.0,228550.0,0.0,394580.0,0.0,652498.0,1314550.0,119700.0,10976947.0,0.0,25693.0,204986.0,0.0,12641876.0,13200.0,0.0,414008.0,596420.0,3332188.0,1770717.0,15585.0,0.0,5699325.0,129.0,2345641.0,-31609.0,4628390.0,0.0,6942551.0,6916858.0,1804000.0,518000.0,1286000.0,0.0,231000.0,-669000.0,1423000.0,381000.0,-284000.0,381000.0,-215000.0,97000.0,31000.0,0.0,66000.0,0.0,65000.0
129,COP,-4428000.0,11037000.0,985000.0,1810000.0,-1647000.0,166000.0,239000.0,7572000.0,-10050000.0,-51000.0,-557000.0,-8655000.0,-3664000.0,0.0,2395000.0,-160000.0,-1429000.0,-182000.0,-2694000.0,2368000.0,0.0,4514000.0,1124000.0,0.0,8789000.0,19971000.0,66446000.0,0.0,0.0,2278000.0,0.0,97484000.0,4933000.0,1427000.0,1850000.0,9256000.0,23453000.0,24693000.0,0.0,320000.0,57402000.0,18000.0,36414000.0,-43027000.0,46357000.0,-6247000.0,39762000.0,39762000.0,30219000.0,19442000.0,10777000.0,0.0,953000.0,1382000.0,35082000.0,-4863000.0,-2376000.0,-4863000.0,-920000.0,-7239000.0,-2868000.0,320000.0,-4371000.0,0.0,-4428000.0
130,ED,1193000.0,1130000.0,676000.0,96000.0,-79000.0,22000.0,191000.0,3277000.0,-3353000.0,0.0,-304000.0,-3657000.0,-733000.0,0.0,1376000.0,-15000.0,629000.0,0.0,249000.0,944000.0,0.0,1882000.0,350000.0,483000.0,3836000.0,641000.0,32209000.0,429000.0,2000.0,8525000.0,0.0,45642000.0,1008000.0,739000.0,1021000.0,4720000.0,12006000.0,15855000.0,8282000.0,9000.0,32581000.0,32000.0,9123000.0,-1133000.0,5030000.0,-95000.0,13052000.0,12621000.0,12554000.0,7060000.0,5494000.0,0.0,205000.0,1937000.0,10127000.0,2427000.0,-629000.0,2427000.0,-656000.0,1798000.0,605000.0,9000.0,1193000.0,0.0,1193000.0
131,STZ,1054900.0,221000.0,298600.0,-129800.0,24700.0,10100.0,-65800.0,1413700.0,-891300.0,-17100.0,300.0,-2207400.0,-241600.0,0.0,761900.0,215100.0,776000.0,-9300.0,-27000.0,83100.0,0.0,857000.0,1851600.0,102600.0,2977600.0,300.0,3333400.0,7138600.0,3403800.0,111300.0,0.0,16965000.0,429300.0,863900.0,221400.0,2272300.0,6816600.0,1184300.0,0.0,132200.0,10273200.0,2900.0,6090500.0,-2122800.0,2589000.0,-452500.0,6559600.0,-3982800.0,6548400.0,3587700.0,2960700.0,0.0,1124300.0,0.0,4712000.0,1836400.0,-335200.0,1836400.0,-313900.0,1501200.0,440600.0,132200.0,1060600.0,0.0,1054900.0
132,COO,203500.0,191400.0,65100.0,-4500.0,10100.0,-37400.0,-33000.0,390900.0,-243000.0,0.0,0.0,-287900.0,-2900.0,0.0,-37300.0,-19000.0,-106700.0,-5100.0,-8800.0,16426.0,0.0,282918.0,419692.0,41731.0,841428.0,0.0,967097.0,2197077.0,411090.0,43172.0,4510.0,4459864.0,116912.0,3400.0,140694.0,568782.0,1105408.0,111770.0,0.0,6395.0,1785960.0,5156.0,1779440.0,-551792.0,1434705.0,-191643.0,2667509.0,59342.0,1797100.0,664500.0,1132600.0,65000.0,661000.0,0.0,1442000.0,355100.0,-139600.0,355100.0,-18100.0,215500.0,10400.0,6395.0,205100.0,0.0,203500.0
133,CPRT,219783.0,41700.0,18052.0,-20417.0,-4364.0,-1731.0,7637.0,265076.0,-79153.0,-4500.0,0.0,-81915.0,0.0,0.0,348939.0,2016.0,120362.0,-6179.0,297344.0,456012.0,0.0,78064.0,8613.0,172069.0,734582.0,0.0,677930.0,271850.0,40329.0,73969.0,28840.0,1798660.0,57517.0,53671.0,45874.0,213126.0,591243.0,29827.0,0.0,0.0,834196.0,12.0,625437.0,-68793.0,407808.0,-68793.0,964464.0,652285.0,1146079.0,637403.0,508676.0,0.0,164275.0,0.0,801678.0,344401.0,-12332.0,344401.0,-18121.0,332069.0,112286.0,534.0,219783.0,0.0,219783.0
134,GLW,1339000.0,1184000.0,404000.0,162000.0,-126000.0,-77000.0,-57000.0,2829000.0,-1250000.0,660000.0,625000.0,-685000.0,-679000.0,0.0,1212000.0,-10000.0,-2623000.0,-330000.0,-809000.0,4500000.0,100000.0,1372000.0,1385000.0,912000.0,8269000.0,1975000.0,12648000.0,1380000.0,706000.0,3549000.0,2056000.0,28527000.0,934000.0,91000.0,346000.0,2814000.0,3894000.0,2956000.0,0.0,75000.0,9664000.0,840000.0,13832000.0,-11536000.0,13352000.0,-1811000.0,16488000.0,14402000.0,9111000.0,5458000.0,3653000.0,769000.0,1497000.0,0.0,7778000.0,1333000.0,153000.0,1333000.0,-140000.0,1486000.0,147000.0,75000.0,1339000.0,0.0,1241000.0
135,CTVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,COST,2377000.0,1127000.0,234000.0,0.0,880000.0,-890000.0,557000.0,4285000.0,-2393000.0,-67000.0,-20000.0,-2480000.0,-664000.0,0.0,1079000.0,121000.0,-2324000.0,-418000.0,-937000.0,4801000.0,1618000.0,1224000.0,8908000.0,228000.0,16779000.0,0.0,15401000.0,0.0,0.0,837000.0,219000.0,33017000.0,9011000.0,1283000.0,2078000.0,16539000.0,4852000.0,783000.0,0.0,226000.0,22174000.0,2000.0,6518000.0,-1121000.0,5218000.0,-1121000.0,10617000.0,10617000.0,116199000.0,101065000.0,15134000.0,0.0,11445000.0,0.0,112575000.0,3624000.0,-20000.0,3624000.0,-124000.0,3604000.0,1195000.0,226000.0,2409000.0,0.0,2377000.0
137,COTY,232500.0,229600.0,94400.0,-43500.0,7000.0,29400.0,-150800.0,526300.0,-170900.0,0.0,3200.0,-171200.0,-71000.0,0.0,-737900.0,-85200.0,-1138200.0,-113600.0,-896700.0,341300.0,0.0,679600.0,557800.0,106700.0,1856400.0,0.0,500200.0,1530700.0,1913600.0,218000.0,10400.0,6018900.0,748400.0,6700.0,352600.0,1526200.0,2605900.0,815800.0,20900.0,101200.0,4947900.0,3900.0,-193900.0,-884600.0,2044400.0,-274000.0,969800.0,-2474500.0,4395200.0,1752400.0,2642800.0,0.0,2036900.0,0.0,3864000.0,531200.0,-297900.0,531200.0,-72300.0,233300.0,-26100.0,101200.0,259400.0,0.0,232500.0
138,CCI,1520992.0,1001298.0,-983736.0,12668.0,320593.0,0.0,-112216.0,1796725.0,-908892.0,0.0,1154914.0,-856157.0,-1160432.0,0.0,257797.0,-3184.0,-935476.0,-1902.0,3190.0,178810.0,0.0,344396.0,0.0,458039.0,981245.0,0.0,9580057.0,5513551.0,3779915.0,2082198.0,49476.0,21936966.0,159629.0,106219.0,322623.0,855369.0,12043740.0,1948636.0,0.0,0.0,14847745.0,3338.0,0.0,-2462795.0,9548580.0,-2462795.0,7089123.0,-2204343.0,3663851.0,1321426.0,2342425.0,0.0,310921.0,0.0,2668525.0,995326.0,-521497.0,995326.0,-527128.0,473829.0,-51457.0,0.0,525286.0,999049.0,1477004.0
139,CSX,1968000.0,1208000.0,388000.0,149000.0,-79000.0,0.0,-202000.0,3370000.0,-2562000.0,-514000.0,37000.0,-2892000.0,-686000.0,0.0,971000.0,-313000.0,-519000.0,0.0,-41000.0,628000.0,810000.0,982000.0,350000.0,70000.0,2840000.0,1503000.0,30174000.0,63000.0,0.0,165000.0,0.0,34745000.0,764000.0,20000.0,567000.0,1952000.0,10515000.0,10610000.0,0.0,16000.0,23077000.0,966000.0,11238000.0,-552000.0,0.0,-552000.0,11652000.0,11589000.0,11811000.0,7008000.0,4803000.0,0.0,0.0,0.0,8216000.0,3595000.0,-457000.0,3595000.0,-544000.0,3138000.0,1170000.0,16000.0,1968000.0,0.0,1967000.0
140,CMI,1399000.0,511000.0,150000.0,103000.0,-130000.0,150000.0,-121000.0,2065000.0,-744000.0,-19000.0,-8000.0,-918000.0,-622000.0,0.0,-73000.0,-55000.0,-1650000.0,-87000.0,-590000.0,1711000.0,100000.0,2996000.0,2707000.0,0.0,7947000.0,975000.0,3745000.0,482000.0,328000.0,1657000.0,390000.0,15134000.0,1706000.0,39000.0,822000.0,3803000.0,1576000.0,2005000.0,0.0,344000.0,7384000.0,556000.0,10322000.0,-5094000.0,1622000.0,-1359000.0,7406000.0,6596000.0,19110000.0,14163000.0,4947000.0,735000.0,2092000.0,2000.0,16992000.0,2118000.0,-93000.0,2118000.0,-65000.0,2025000.0,555000.0,344000.0,1470000.0,0.0,1399000.0
141,CVS,5237000.0,2092000.0,-34000.0,-1594000.0,2834000.0,-1141000.0,1145000.0,8539000.0,-2367000.0,-24000.0,411000.0,-13420000.0,-1576000.0,0.0,11218000.0,-61000.0,4879000.0,-20000.0,-22000.0,2459000.0,88000.0,11888000.0,14001000.0,722000.0,29158000.0,0.0,9855000.0,38106000.0,13878000.0,1440000.0,0.0,92437000.0,7490000.0,1197000.0,7653000.0,23169000.0,26267000.0,5759000.0,0.0,46000.0,55195000.0,17000.0,35506000.0,-29275000.0,30948000.0,-389000.0,37196000.0,-14788000.0,153290000.0,126762000.0,26528000.0,0.0,16833000.0,0.0,143595000.0,9695000.0,-1079000.0,9695000.0,-807000.0,8616000.0,3386000.0,46000.0,5230000.0,9000.0,5211000.0
142,DHI,750700.0,54100.0,103100.0,0.0,60300.0,-89500.0,-183900.0,700400.0,-56100.0,-14800.0,-700.0,-95400.0,-91600.0,0.0,134500.0,12300.0,117000.0,0.0,722000.0,1354800.0,0.0,175700.0,7807000.0,145900.0,10187900.0,33900.0,124800.0,87200.0,0.0,626400.0,558100.0,11151000.0,473000.0,542600.0,118100.0,1919800.0,2791000.0,544800.0,0.0,1100.0,5255600.0,3800.0,3289600.0,-132900.0,2733800.0,1400.0,5894300.0,5807100.0,10824000.0,8635300.0,2188700.0,0.0,1003000.0,0.0,9638300.0,1185700.0,-62300.0,1185700.0,0.0,1123400.0,372700.0,1100.0,750700.0,0.0,750700.0
143,DHR,3357400.0,880800.0,-546100.0,800.0,-133900.0,146500.0,96300.0,3801800.0,-512900.0,-44100.0,-206600.0,-14951000.0,-354100.0,0.0,9158600.0,-3300.0,9050200.0,-115800.0,-2214800.0,790800.0,0.0,2985100.0,1573100.0,1598200.0,7836700.0,401400.0,2302700.0,21014900.0,10545300.0,6121200.0,0.0,48222200.0,1391900.0,845200.0,2920900.0,6170400.0,12025200.0,6262600.0,0.0,73700.0,24458200.0,8000.0,21012300.0,-2311200.0,4981200.0,-2311200.0,23690300.0,-7869900.0,14433700.0,6610700.0,7823000.0,861400.0,4634900.0,0.0,12107000.0,2326700.0,-287300.0,2326700.0,-139800.0,2039400.0,292700.0,73700.0,1746700.0,1610700.0,3357400.0
144,DRI,375000.0,275700.0,62700.0,14000.0,91600.0,-11800.0,-26400.0,778000.0,-228300.0,0.0,8100.0,81700.0,-268200.0,0.0,-1100200.0,333100.0,-1120800.0,0.0,-261100.0,274800.0,0.0,64000.0,175400.0,229700.0,820300.0,0.0,2041600.0,872300.0,674000.0,174400.0,0.0,4582600.0,241900.0,0.0,431100.0,1187100.0,440000.0,1003500.0,0.0,0.0,2630600.0,1502600.0,547500.0,-98100.0,0.0,-90300.0,1952000.0,405700.0,6933500.0,5392400.0,1541100.0,0.0,622900.0,0.0,6305500.0,628000.0,-178300.0,628000.0,-66800.0,449700.0,90000.0,0.0,359700.0,15300.0,375000.0
145,DVA,269732.0,637693.0,1057852.0,-202867.0,30998.0,-48313.0,-255517.0,1531345.0,-707998.0,-97032.0,0.0,-881784.0,0.0,0.0,543026.0,-158216.0,-138970.0,-2571.0,508020.0,1499116.0,408084.0,2206656.0,185575.0,98117.0,4503280.0,125777.0,2788740.0,9294479.0,1687326.0,115273.0,0.0,18514875.0,513950.0,129037.0,437205.0,2399138.0,9001308.0,1166191.0,0.0,1077458.0,12566637.0,217.0,4356835.0,-604598.0,1118326.0,-59826.0,4870780.0,-6111025.0,9973005.0,6856062.0,3116943.0,0.0,1031125.0,0.0,8351092.0,1621913.0,-933526.0,1621913.0,-405941.0,688387.0,207510.0,1077458.0,480877.0,-53467.0,269732.0
146,DE,1940000.0,1279400.0,178000.0,811600.0,-503600.0,-691400.0,760900.0,3758800.0,-2826100.0,705800.0,-137000.0,-1058700.0,-816300.0,0.0,1349400.0,-72100.0,-2137600.0,-187300.0,375200.0,2900000.0,47700.0,4076500.0,3817000.0,50000.0,42563800.0,293500.0,5126500.0,726000.0,402600.0,3799800.0,2767300.0,57947600.0,7233500.0,146000.0,18000.0,20328100.0,4460800.0,7029100.0,0.0,14200.0,51190000.0,3825600.0,23144800.0,-20227000.0,0.0,-4729400.0,6743400.0,5614800.0,28780800.0,21997200.0,6783600.0,1425100.0,2386000.0,357400.0,26165700.0,2615100.0,165900.0,2615100.0,-225000.0,2781000.0,840100.0,14200.0,1940900.0,0.0,1939200.0
147,DAL,4526000.0,1687000.0,324000.0,-56000.0,-295000.0,155000.0,1438000.0,7927000.0,-2945000.0,-759000.0,-251000.0,-3955000.0,-359000.0,0.0,-1860000.0,331000.0,-4088000.0,0.0,-116000.0,1972000.0,1465000.0,2020000.0,697000.0,2102000.0,9056000.0,155000.0,22160000.0,9794000.0,4861000.0,7108000.0,4956000.0,53134000.0,2743000.0,1415000.0,8719000.0,17526000.0,6538000.0,17985000.0,0.0,0.0,42284000.0,0.0,5562000.0,-7648000.0,12936000.0,-7275000.0,10850000.0,-3805000.0,40704000.0,28663000.0,12041000.0,0.0,1672000.0,2033000.0,34203000.0,6501000.0,656000.0,6501000.0,-481000.0,7157000.0,2631000.0,0.0,4526000.0,0.0,4526000.0
148,XRAY,251200.0,122900.0,73900.0,-900.0,8800.0,32100.0,6200.0,497400.0,-72000.0,47700.0,23000.0,-54900.0,-40000.0,0.0,-116800.0,-68900.0,-302900.0,-6600.0,133000.0,284600.0,14800.0,399900.0,340400.0,132800.0,1196700.0,8500.0,558800.0,1987600.0,600700.0,50600.0,16900.0,4402900.0,133600.0,10200.0,80100.0,476000.0,1141200.0,446300.0,0.0,1400.0,2063500.0,1600.0,3591000.0,-1492400.0,237800.0,-594000.0,2338000.0,-250300.0,2674300.0,1149700.0,1524600.0,74900.0,993300.0,0.0,2217900.0,456400.0,-128300.0,456400.0,-55900.0,328100.0,77000.0,1400.0,251100.0,0.0,251200.0
149,DVN,-12896000.0,20433000.0,-2653000.0,942000.0,-190000.0,0.0,-1122000.0,4898000.0,-5894000.0,0.0,-16000.0,-5803000.0,-396000.0,0.0,1831000.0,428000.0,1812000.0,-77000.0,830000.0,2310000.0,0.0,1105000.0,0.0,605000.0,4021000.0,1000.0,19068000.0,5032000.0,690000.0,639000.0,0.0,29451000.0,906000.0,350000.0,1264000.0,3295000.0,12078000.0,3072000.0,0.0,3940000.0,18462000.0,42000.0,1781000.0,230000.0,4996000.0,230000.0,7049000.0,1327000.0,12938000.0,8565000.0,4373000.0,0.0,1193000.0,289000.0,30596000.0,-17658000.0,-2200000.0,-17658000.0,-513000.0,-19858000.0,-6213000.0,3940000.0,-13645000.0,-884000.0,-12901000.0
150,FANG,-550628.0,218530.0,748206.0,11147.0,1020.0,224.0,-14599.0,416501.0,-858180.0,-2702.0,-121391.0,-895050.0,-37313.0,0.0,-178000.0,-9080.0,468481.0,0.0,-10068.0,20115.0,0.0,78904.0,1728.0,5123.0,108745.0,0.0,2597625.0,0.0,0.0,44349.0,0.0,2750719.0,20008.0,0.0,90297.0,141421.0,487807.0,12518.0,7500.0,233001.0,641746.0,668.0,-354360.0,0.0,2229664.0,0.0,1875972.0,1875972.0,446733.0,121706.0,325027.0,0.0,31968.0,-31118.0,340253.0,106480.0,-855580.0,106480.0,-41513.0,-749100.0,-201310.0,233001.0,-547790.0,0.0,-550628.0
151,DLR,296689.0,516458.0,-67564.0,-58531.0,36113.0,0.0,18429.0,796840.0,0.0,-10797.0,24772.0,-2527501.0,-548058.0,0.0,1405715.0,-26966.0,1750531.0,2316.0,22186.0,57053.0,0.0,580725.0,0.0,198148.0,837495.0,106107.0,8664105.0,330664.0,1188334.0,289358.0,0.0,11416063.0,606617.0,10.0,272367.0,878994.0,5899453.0,101114.0,236023.0,36370.0,6879561.0,1456.0,0.0,-1446679.0,4655220.0,-1446679.0,3209997.0,1690999.0,1778827.0,659873.0,1118954.0,0.0,114358.0,60943.0,1405701.0,373126.0,-65084.0,373126.0,-201435.0,308042.0,6451.0,36370.0,301591.0,0.0,217266.0
152,DFS,2297000.0,338000.0,1241000.0,0.0,0.0,0.0,-75000.0,3854000.0,-167000.0,769000.0,7000.0,-2868000.0,-515000.0,0.0,2017000.0,1510000.0,1302000.0,0.0,2288000.0,9572000.0,0.0,71176000.0,0.0,99000.0,80869000.0,3405000.0,476000.0,255000.0,385000.0,1409000.0,556000.0,86799000.0,47531000.0,0.0,0.0,50724000.0,24650000.0,150000.0,21000.0,0.0,75524000.0,5000.0,13250000.0,-6425000.0,3885000.0,-160000.0,10715000.0,10075000.0,7227000.0,349000.0,6878000.0,0.0,2777000.0,377000.0,3503000.0,3724000.0,-112000.0,0.0,0.0,3612000.0,1315000.0,0.0,2297000.0,0.0,2246000.0
153,DISCA,1034000.0,330000.0,195000.0,-44000.0,-2000.0,0.0,-1783000.0,1294000.0,-103000.0,-185000.0,6000.0,-301000.0,0.0,0.0,670000.0,-638000.0,-919000.0,-51000.0,23000.0,390000.0,0.0,1479000.0,0.0,402000.0,2596000.0,691000.0,398000.0,8164000.0,3850000.0,165000.0,18000.0,15864000.0,282000.0,26000.0,437000.0,1579000.0,7616000.0,977000.0,0.0,241000.0,10172000.0,7000.0,4517000.0,-6094000.0,7021000.0,-633000.0,5451000.0,-6563000.0,6394000.0,2283000.0,4111000.0,0.0,1669000.0,-4000.0,4282000.0,2112000.0,-553000.0,2112000.0,-341000.0,1559000.0,511000.0,241000.0,1048000.0,0.0,921000.0
154,DISCK,1034000.0,330000.0,195000.0,-44000.0,-2000.0,0.0,-1783000.0,1294000.0,-103000.0,-185000.0,6000.0,-301000.0,0.0,0.0,670000.0,-638000.0,-919000.0,-51000.0,23000.0,390000.0,0.0,1479000.0,0.0,402000.0,2596000.0,691000.0,398000.0,8164000.0,3850000.0,165000.0,18000.0,15864000.0,282000.0,26000.0,437000.0,1579000.0,7616000.0,977000.0,0.0,241000.0,10172000.0,7000.0,4517000.0,-6094000.0,7021000.0,-633000.0,5451000.0,-6563000.0,6394000.0,2283000.0,4111000.0,0.0,1669000.0,-4000.0,4282000.0,2112000.0,-553000.0,2112000.0,-341000.0,1559000.0,511000.0,241000.0,1048000.0,0.0,921000.0
155,DISH,802374.0,976357.0,236371.0,66606.0,44378.0,96318.0,175349.0,2459123.0,-734998.0,1606904.0,389082.0,-8062084.0,0.0,0.0,-686847.0,204779.0,-448200.0,0.0,-6051161.0,1053158.0,557911.0,864028.0,390328.0,677818.0,3543243.0,327250.0,2924180.0,0.0,15689562.0,402475.0,0.0,22886710.0,470226.0,1534000.0,2402468.0,5162940.0,12221925.0,2469815.0,0.0,283243.0,19854680.0,5203.0,1471084.0,-1507478.0,2779978.0,61981.0,2748787.0,-12940775.0,15225493.0,9924329.0,5301164.0,0.0,2247228.0,0.0,13134914.0,2090579.0,-855383.0,2090579.0,-494081.0,1235196.0,393170.0,283243.0,842026.0,0.0,802374.0
156,DG,1165080.0,352431.0,58796.0,0.0,105637.0,-290001.0,19418.0,1391686.0,-504806.0,0.0,0.0,-503383.0,-258328.0,0.0,247819.0,-57.0,-1310179.0,0.0,-421876.0,157947.0,0.0,6843.0,3074153.0,0.0,3432410.0,0.0,2264062.0,4338589.0,1200994.0,21830.0,0.0,11257885.0,1494225.0,1379.0,169857.0,1995596.0,2969175.0,915238.0,0.0,0.0,5880009.0,250855.0,2025545.0,-5807.0,3107283.0,-5807.0,5377876.0,-161707.0,20368562.0,14062471.0,6306091.0,0.0,4359897.0,0.0,18422368.0,1946194.0,-93170.0,1946194.0,-86944.0,1853024.0,687944.0,0.0,1165080.0,0.0,1165080.0
157,DLTR,282400.0,487600.0,86500.0,0.0,183900.0,-87800.0,-217900.0,802500.0,-480500.0,4000.0,29300.0,-6978400.0,0.0,0.0,6203500.0,-147000.0,6048800.0,-900.0,-128000.0,736100.0,4000.0,154700.0,2885500.0,42100.0,3935900.0,0.0,3125500.0,5021700.0,3675200.0,142900.0,0.0,15901200.0,1251900.0,108000.0,132500.0,2095400.0,7238400.0,2160500.0,0.0,0.0,11494300.0,2400.0,2056400.0,-43100.0,2391200.0,-43100.0,4406900.0,-4290000.0,15498400.0,9699400.0,5799000.0,0.0,4565400.0,0.0,14264800.0,1233600.0,-785400.0,1233600.0,-428100.0,448200.0,165800.0,0.0,282400.0,0.0,282400.0
158,D,1899000.0,1669000.0,812000.0,294000.0,-199000.0,-26000.0,26000.0,4475000.0,-5993000.0,-35000.0,-57000.0,-6503000.0,-1536000.0,0.0,3004000.0,63000.0,2317000.0,0.0,289000.0,607000.0,0.0,1369000.0,1348000.0,664000.0,4189000.0,1612000.0,41554000.0,3294000.0,570000.0,7429000.0,0.0,58648000.0,726000.0,1989000.0,1363000.0,8119000.0,23487000.0,13440000.0,1865000.0,938000.0,45046000.0,6680000.0,6458000.0,-474000.0,0.0,-474000.0,12664000.0,8800000.0,11683000.0,6102000.0,5581000.0,0.0,-456000.0,551000.0,8048000.0,3635000.0,-807000.0,3635000.0,-904000.0,2828000.0,905000.0,938000.0,1923000.0,0.0,1899000.0
159,DOV,869829.0,327089.0,-347114.0,37916.0,42925.0,63129.0,-98256.0,835113.0,-154251.0,0.0,-18386.0,-36562.0,-257969.0,0.0,-232748.0,-600.0,-1091886.0,-26061.0,-319396.0,362185.0,0.0,1120490.0,802895.0,170.0,2419010.0,0.0,854269.0,3737389.0,1413223.0,182185.0,14533.0,8606076.0,650880.0,122.0,90545.0,1367182.0,2603655.0,990664.0,0.0,0.0,4961501.0,256113.0,7686642.0,-5226589.0,928409.0,-254573.0,3644575.0,-1506037.0,6956311.0,4366973.0,2589338.0,0.0,1613372.0,0.0,5980345.0,975966.0,-175356.0,975966.0,-131676.0,800610.0,204729.0,0.0,595881.0,273948.0,869829.0
160,DOW,6427000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37101000.0,29655000.0,7446000.0,730000.0,1794000.0,0.0,32402000.0,4699000.0,3390000.0,4699000.0,-894000.0,8089000.0,1591000.0,869000.0,6498000.0,0.0,6087000.0
161,DTE,727000.0,699000.0,303000.0,259000.0,-158000.0,1000.0,-125000.0,1916000.0,-2020000.0,-79000.0,136000.0,-2204000.0,-501000.0,0.0,771000.0,7000.0,277000.0,0.0,-11000.0,37000.0,0.0,1348000.0,803000.0,387000.0,2575000.0,700000.0,18034000.0,2018000.0,89000.0,5246000.0,0.0,28662000.0,809000.0,465000.0,658000.0,2528000.0,8745000.0,8579000.0,3692000.0,23000.0,19867000.0,4123000.0,4794000.0,-145000.0,0.0,-145000.0,8772000.0,6665000.0,10337000.0,7761000.0,2576000.0,0.0,41000.0,364000.0,8977000.0,1360000.0,-410000.0,1360000.0,-450000.0,950000.0,230000.0,23000.0,720000.0,0.0,725000.0
162,DUK,2816000.0,3613000.0,554000.0,383000.0,-6000.0,-237000.0,-385000.0,6700000.0,-6766000.0,-257000.0,3080000.0,-5277000.0,-2254000.0,0.0,1171000.0,-36000.0,-2602000.0,0.0,-80000.0,383000.0,0.0,2263000.0,3746000.0,1930000.0,8322000.0,896000.0,72206000.0,16072000.0,242000.0,23418000.0,0.0,121156000.0,2350000.0,2026000.0,2296000.0,11400000.0,36842000.0,33143000.0,11416000.0,44000.0,81385000.0,1000.0,2564000.0,-806000.0,37968000.0,-806000.0,39727000.0,23413000.0,21975000.0,12326000.0,9649000.0,0.0,313000.0,1147000.0,16839000.0,5136000.0,-1226000.0,5136000.0,-1527000.0,3910000.0,1256000.0,44000.0,2654000.0,177000.0,2817000.0
163,DRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,DD,7685000.0,2449000.0,-3564000.0,-84000.0,-717000.0,780000.0,-48000.0,7607000.0,-3872000.0,136000.0,3000.0,-1350000.0,-2253000.0,0.0,187000.0,-358000.0,-3132000.0,-202000.0,2923000.0,8419000.0,0.0,7685000.0,6871000.0,966000.0,23941000.0,6089000.0,17854000.0,12154000.0,3617000.0,4283000.0,2140000.0,67938000.0,5551000.0,544000.0,1386000.0,11115000.0,16216000.0,14424000.0,535000.0,809000.0,41755000.0,3107000.0,28425000.0,-15094000.0,4936000.0,-8939000.0,21374000.0,5603000.0,48778000.0,37733000.0,11045000.0,1598000.0,2948000.0,0.0,42698000.0,6080000.0,3850000.0,6080000.0,-931000.0,9930000.0,2147000.0,809000.0,7783000.0,-77000.0,7294000.0
165,DXC,251000.0,677000.0,297000.0,129000.0,-394000.0,0.0,-216000.0,802000.0,-356000.0,-70000.0,-114000.0,-1180000.0,-104000.0,0.0,1506000.0,-1531000.0,-485000.0,-57000.0,-920000.0,1178000.0,66000.0,1831000.0,0.0,15000.0,3412000.0,0.0,1025000.0,1277000.0,994000.0,1028000.0,345000.0,7736000.0,341000.0,79000.0,644000.0,2608000.0,1865000.0,1162000.0,334000.0,7000.0,5704000.0,149000.0,33000.0,-596000.0,2439000.0,-111000.0,2025000.0,-246000.0,7106000.0,5185000.0,1921000.0,0.0,1068000.0,0.0,6911000.0,195000.0,-185000.0,195000.0,-123000.0,10000.0,-62000.0,7000.0,72000.0,191000.0,251000.0
